admin_dong_code,sgg_nm,admin_dong_name,duvi_year,store_adm_code,store_시도명,store_자치구,store_행정동,store_연도,store_총 업소수,store_과학·기술 수,store_교육 수,store_보건의료 수,store_부동산 수,store_소매 수,store_수리·개인 수,store_숙박 수,store_시설관리·임대 수,store_예술·스포츠 수,store_음식 수,store_source_year,store_is_latest_substitute,population_adm_cd,population_adm_nm,population_year,population_population,population_pop_change_yoy,population_pop_change_base,population_pop_index,population_decline_level,population_source_year,population_is_latest_substitute,housing_type,housing_type_ko,housing_lawd_cd,housing_umd_nm,housing_year,housing_partial_year,housing_annual_total_rent_count,housing_annual_jeonse_count,housing_annual_trade_count,housing_annual_median_jeonse_deposit,housing_annual_avg_jeonse_deposit,housing_annual_median_trade_price,housing_annual_avg_trade_price,housing_jeonse_to_trade_ratio,housing_jeonse_ratio_level,housing_ratio_available,housing_rent_count_base,housing_jeonse_count_base,housing_jeonse_deposit_base,housing_trade_count_base,housing_trade_price_base,housing_rent_avg_building_age,housing_trade_avg_building_age,housing_combined_avg_building_age,housing_admin_match_source,housing_admin_match_address,housing_admin_match_lat,housing_admin_match_lon,housing_source_year,housing_is_latest_substitute,life_childcare_count,life_kindergarten_count,life_elementary_school_count,life_middle_school_count,life_high_school_count,life_school_count,life_education_facility_count,life_childcare_education_facility_count,life_hospital_count,life_emergency_medical_count,life_public_health_count,life_medical_facility_count,life_library_count,life_public_library_count,life_culture_facility_count,life_social_welfare_count,life_welfare_facility_count,life_elderly_welfare_count,life_child_welfare_count,life_disabled_welfare_count,life_mental_welfare_count,life_family_welfare_count,life_homeless_welfare_count,life_facility_count,life_safety_facility_included,life_safety_facility_note,life_childcare_education_score,life_medical_score,life_culture_score,life_welfare_score,life_childcare_education_ratio,life_medical_ratio,life_culture_ratio,life_welfare_ratio,life_facility_score,life_facility_grade,life_facility_grade_label,life_source_period,life_is_static_supplement,bus_stop_count,bus_row_count,bus_ride_count_sum,bus_alight_count_sum,bus_total_flow_count,bus_ride_minus_alight_sum,bus_alight_minus_ride_sum,bus_abs_imbalance_sum,bus_ride_ratio,bus_alight_ratio,bus_net_outflow_ratio,bus_net_flow_type,bus_observed_days_mean,bus_raw_row_count_sum,bus_ride_more_stop_count,bus_alight_more_stop_count,bus_balanced_stop_count,bus_data_start_date,bus_data_end_date,bus_data_year,bus_data_note,bus_source_period,bus_is_static_supplement,subway_station_count,subway_row_count,subway_ride_count_sum,subway_alight_count_sum,subway_total_flow_count,subway_net_inflow_sum,subway_abs_net_inflow_sum,subway_observed_days_mean,subway_net_inflow_station_count,subway_net_outflow_station_count,subway_balanced_station_count,subway_net_inflow_ratio,subway_data_start_date,subway_data_end_date,subway_data_year,subway_data_note,subway_source_period,subway_is_static_supplement,sdot_sensor_count,sdot_row_count,sdot_visitor_sum,sdot_visitor_daily_avg_mean,sdot_visitor_daily_avg_median,sdot_zscore_value_mean,sdot_zscore_value_max,sdot_observed_records_sum,sdot_observed_days_mean,sdot_visitor_min,sdot_visitor_max,sdot_data_start_date,sdot_data_end_date,sdot_data_year,sdot_data_note,sdot_source_period,sdot_is_static_supplement,energy_complex_count,energy_row_count,energy_observed_months_mean,energy_observed_months_median,energy_hheat_period_avg_mean,energy_hheat_period_avg_median,energy_hwaterHot_period_avg_mean,energy_hwaterHot_period_avg_median,energy_hgas_period_avg_mean,energy_hgas_period_avg_median,energy_helect_period_avg_mean,energy_helect_period_avg_median,energy_hwaterCool_period_avg_mean,energy_hwaterCool_period_avg_median,energy_heat_cost_period_avg_mean,energy_heat_cost_period_avg_median,energy_waterHot_cost_period_avg_mean,energy_waterHot_cost_period_avg_median,energy_gas_cost_period_avg_mean,energy_gas_cost_period_avg_median,energy_elect_cost_period_avg_mean,energy_elect_cost_period_avg_median,energy_waterCool_cost_period_avg_mean,energy_waterCool_cost_period_avg_median,energy_total_cost_period_avg_mean,energy_total_cost_period_avg_median,energy_data_start_month,energy_data_end_month,energy_data_year,energy_data_note,energy_source_period,energy_is_static_supplement,duvi_year_rule,living_유입_생활인구,living_순유입_생활인구,living_population_match_status,living_population_missing_reason,score__store_총 업소수,score__store_음식 수,score__store_소매 수,score__store_예술·스포츠 수,score__store_숙박 수,domain_score__상권,domain_variable_count__상권,score__population_population,score__population_pop_change_yoy,score__population_pop_change_base,score__population_pop_index,score__population_decline_level,domain_score__인구,domain_variable_count__인구,score__housing_annual_trade_count,score__housing_annual_total_rent_count,score__housing_jeonse_to_trade_ratio,score__housing_combined_avg_building_age,domain_score__주택시장_주거위험,domain_variable_count__주택시장_주거위험,score__life_facility_score,domain_score__생활시설,domain_variable_count__생활시설,score__bus_total_flow_count,domain_score__버스교통,domain_variable_count__버스교통,score__subway_total_flow_count,domain_score__지하철교통,domain_variable_count__지하철교통,score__sdot_visitor_daily_avg_mean,domain_score__SDOT유동,domain_variable_count__SDOT유동,score__energy_helect_period_avg_mean,score__energy_total_cost_period_avg_mean,domain_score__에너지,domain_variable_count__에너지,score__living_유입_생활인구,score__living_순유입_생활인구,domain_score__생활인구,domain_variable_count__생활인구,duvi_score,duvi_domain_count_used,duvi_variable_count_used,duvi_grade,duvi_grade_label
11230660,강남구,도곡1동,2022,11230660.0,서울특별시,강남구,도곡1동,2022.0,1217.0,269.0,140.0,71.0,78.0,192.0,107.0,20.0,48.0,36.0,256.0,2022,N,11230660.0,도곡1동,2022.0,19860,-1.68,-4.51,95.49,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,2,1,4,6,12,97,2,0,97,1,1,1,1,1,1,0,0,0,0,0,111,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,43.19,90.02,75.59,7.04,10.81,87.39,0.9,0.9,53.96,3.0,보통,latest/static 생활시설,Y,7,7,270247,223125,493372,47122,-47122,89804,54.78,45.22,9.55,ride_more_than_alight,61.0,2629,3,4,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,2,2,1656928,1642658,3299586,-14270,37032,61.0,1,1,0,-0.43,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,11827450.6,102720.5,matched,,9.1893,9.3565,7.0033,9.9174,8.3333,8.7599,5,37.0576,75.1665,61.4624,61.4624,,58.7872,4,,,,,,0,51.1229,51.1229,1,1.7814,1.7814,1,17.7162,17.7162,1,,,0,,,,0,29.4738,44.5982,37.036,2,29.2006,6,14,3,다소 높음
11230670,강남구,도곡2동,2022,11230670.0,서울특별시,강남구,도곡2동,2022.0,1125.0,277.0,106.0,35.0,69.0,172.0,83.0,2.0,41.0,43.0,297.0,2022,N,11230670.0,도곡2동,2022.0,30123,-1.48,-5.09,94.91,,2022,N,apartment,아파트,11680.0,도곡동,2022.0,false,2915.0,1454.0,190.0,64945.0,68242.745,247500.0,252219.6125,50.8375,보통,true,0.0,0.0,0.0,0.0,0.0,24.9275,25.2975,25.115,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 강남구 도곡동,37.48550527770058,127.04358857444214,2022.0,N,4,2,1,2,2,5,7,11,63,0,0,63,0,0,0,1,1,1,0,0,0,0,0,75,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,36.03,74.88,28.52,7.04,14.67,84.0,0.0,1.33,36.62,4.0,부족,latest/static 생활시설,Y,2,2,8516,103969,112485,-95453,95453,95453,7.57,92.43,-84.86,alight_more_than_ride,61.0,244,0,2,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,1,1,955638,1001605,1957243,45967,45967,61.0,1,0,0,2.35,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,7285522.77,18513.510000000708,matched,,8.4679,10.8728,6.1889,11.8457,0.8333,7.6417,5,56.2454,75.3271,61.0824,61.0824,,63.4343,4,4.8477,14.5611,66.8206,55.8971,35.5316,4,30.6265,30.6265,1,0.4061,0.4061,1,10.5089,10.5089,1,,,0,,,,0,17.4963,33.5556,25.5259,2,24.8107,7,18,5,다소 낮음
11230680,강남구,개포1동,2022,11230680.0,서울특별시,강남구,개포1동,2022.0,110.0,9.0,14.0,5.0,23.0,31.0,15.0,0.0,2.0,1.0,10.0,2022,N,11230680.0,개포1동,2022.0,6434,11.3,6.29,106.29,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,2,0,4,6,11,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,36.03,0.82,28.52,2.11,78.57,21.43,0.0,0.0,16.87,5.0,매우 부족,latest/static 생활시설,Y,1,1,100322,41330,141652,58992,-58992,58992,70.82,29.18,41.65,ride_more_than_alight,61.0,61,1,0,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,5440073.71,-38530.83000000008,matched,,0.5096,0.2589,0.4479,0.2755,0.0,0.2984,5,11.9562,85.5847,68.5383,68.5383,,58.6544,4,,,,,,0,7.2813,7.2813,1,0.5114,0.5114,1,0.0,0.0,1,,,0,,,,0,12.6296,26.075,19.3523,2,14.3496,6,14,7,매우 낮음
11230710,강남구,개포4동,2022,11230710.0,서울특별시,강남구,개포4동,2022.0,1449.0,426.0,109.0,36.0,74.0,296.0,138.0,7.0,84.0,53.0,226.0,2022,N,11230710.0,개포4동,2022.0,22291,-1.04,14.56,114.56,,2022,N,apartment,아파트,11680.0,개포동,2022.0,false,4726.0,2481.0,250.0,30620.8125,37453.814999999995,161143.75,164678.91499999998,47.602500000000006,보통,true,0.0,0.0,0.0,0.0,0.0,24.4675,26.5225,25.4925,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 강남구 개포동,37.48089755367795,127.05304581271908,2022.0,N,8,2,2,0,1,3,5,13,47,0,0,47,0,0,0,11,11,6,2,1,0,0,0,71,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,50.47,63.03,28.52,75.82,18.31,66.2,0.0,15.49,54.46,2.0,풍부,latest/static 생활시설,Y,4,4,23198,25703,48901,-2505,2505,8473,47.44,52.56,-5.12,alight_more_than_ride,61.0,366,1,3,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,3621400.44,-2295.3599999998696,matched,,11.0083,8.247,11.2378,14.6006,2.9167,9.6021,5,41.6026,75.6802,73.9566,73.9566,,66.299,4,6.4371,23.7238,69.6603,54.5452,38.5916,4,51.7139,51.7139,1,0.1766,0.1766,1,0.0,0.0,1,,,0,,,,0,7.8336,30.8268,19.3302,2,26.5305,7,18,4,보통
11230720,강남구,일원본동,2022,11230720.0,서울특별시,강남구,일원본동,2022.0,336.0,16.0,58.0,18.0,40.0,84.0,40.0,0.0,5.0,14.0,61.0,2022,N,11230720.0,일원본동,2022.0,21696,-1.52,-4.17,95.83,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,2,1,2,5,8,14,22,1,0,22,1,1,1,4,4,0,2,0,0,0,0,41,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,57.63,25.82,75.59,29.11,34.15,53.66,2.44,9.76,47.04,3.0,보통,latest/static 생활시설,Y,16,16,538519,544249,1082768,-5730,5730,267160,49.74,50.26,-0.53,alight_more_than_ride,61.0,3326,8,8,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,2,2,1364984,1306257,2671241,-58727,58727,61.0,0,2,0,-2.2,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,5787014.11,6600.490000000224,matched,,2.2816,2.145,2.6059,3.8567,0.0,2.1778,5,40.4902,75.295,61.6851,61.6851,,59.7889,4,,,,,,0,42.9433,42.9433,1,3.9094,3.9094,1,14.3425,14.3425,1,,,0,,,,0,13.5445,31.9934,22.7689,2,24.3218,6,14,5,다소 낮음
11230730,강남구,일원1동,2022,11230730.0,서울특별시,강남구,일원1동,2022.0,710.0,71.0,69.0,36.0,38.0,132.0,88.0,9.0,29.0,58.0,180.0,2022,N,11230730.0,일원1동,2022.0,14229,-1.45,-5.47,94.53,,2022,N,apartment,아파트,11680.0,일원동,2022.0,false,2592.0,1234.0,68.0,41583.333333333336,46151.77666666667,225666.66666666666,222277.80333333332,28.02333333333333,보통,true,0.0,0.0,0.0,0.0,0.0,26.853333333333335,27.626666666666665,27.24,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 강남구 일원동,37.49394605735314,127.08468836414586,2022.0,N,5,2,2,0,1,3,5,10,35,0,0,35,0,0,0,6,6,3,1,1,0,0,0,51,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,30.05,43.31,28.52,44.6,19.61,68.63,0.0,11.76,36.62,4.0,부족,latest/static 생활시설,Y,12,12,255773,197978,453751,57795,-57795,163617,56.37,43.63,12.74,ride_more_than_alight,61.0,1500,8,4,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,2494843.02,-5240.779999999795,matched,,5.2141,6.5459,4.5603,15.978,3.75,7.2096,5,26.5298,75.3512,60.8334,60.8334,,55.8869,4,1.6159,12.9269,86.8473,48.287,37.4193,4,30.6265,30.6265,1,1.6383,1.6383,1,0.0,0.0,1,,,0,,,,0,4.8627,30.4405,17.6516,2,21.4903,7,18,6,낮음
11230750,강남구,수서동,2022,11230750.0,서울특별시,강남구,수서동,2022.0,908.0,268.0,41.0,45.0,56.0,140.0,52.0,3.0,63.0,17.0,223.0,2022,N,11230750.0,수서동,2022.0,13722,-3.18,-6.12,93.88,,2022,N,apartment,아파트,11680.0,수서동,2022.0,false,1393.0,821.0,74.0,40895.833333333336,42972.82,210083.33333333334,219977.8566666667,39.473333333333336,보통,true,0.0,0.0,0.0,0.0,0.0,28.206666666666667,29.733333333333334,28.973333333333333,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 강남구 수서동,37.48870189431322,127.1050432840072,2022.0,N,6,4,1,1,2,4,8,14,42,0,1,43,0,0,0,11,11,2,0,7,0,0,0,68,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,57.63,57.51,28.52,75.82,20.59,63.24,0.0,16.18,54.87,2.0,풍부,latest/static 생활시설,Y,42,42,1216218,1010376,2226594,205842,-205842,546826,54.62,45.38,9.24,ride_more_than_alight,61.0,10159,20,22,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,1,1,2285980,2314644,4600624,28664,28664,61.0,1,0,0,0.62,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,1,1,82744,2298.4444,2298.4444,-0.9971,-0.9971,5100,36.0,0.0,93.0,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,7268693.92,-7920.30999999959,matched,,6.7665,8.1361,4.886,4.6832,1.25,5.1444,5,25.5819,73.9626,60.4075,60.4075,,55.0899,4,1.7748,6.8606,76.7963,42.0795,31.8778,4,52.1986,52.1986,1,8.0393,8.0393,1,24.7018,24.7018,1,4.299,4.299,1,,,,0,17.4519,30.0891,23.7705,2,25.6402,8,19,4,보통
11230760,강남구,세곡동,2022,11230760.0,서울특별시,강남구,세곡동,2022.0,1150.0,255.0,143.0,36.0,86.0,210.0,104.0,1.0,63.0,31.0,221.0,2022,N,11230760.0,세곡동,2022.0,41740,-0.03,-3.13,96.87,,2022,N,apartment,아파트,11680.0,세곡동,2022.0,false,4454.0,2156.0,344.0,49686.36363636364,47584.27545454545,165779.30555555556,166307.01,46.63,보통,true,0.0,0.0,0.0,0.0,0.0,13.469166666666666,22.49888888888889,17.0925,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 강남구 세곡동,37.47080439886544,127.1027659256231,2022.0,N,25,6,4,1,1,6,12,37,39,0,1,40,2,2,2,21,21,8,3,10,0,0,0,100,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,97.89,52.0,96.71,94.95,37.0,40.0,2.0,21.0,85.39,1.0,매우 풍부,latest/static 생활시설,Y,63,63,1297775,1062289,2360064,235486,-235486,847450,54.99,45.01,9.98,ride_more_than_alight,61.0,11476,34,29,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,7934225.41,-35698.96999999974,matched,,8.6639,8.0621,7.7362,8.5399,0.4167,6.6838,5,77.9647,76.4909,62.3665,62.3665,,69.7972,4,8.9272,22.3476,70.514,84.6276,46.6041,4,88.2742,88.2742,1,8.5213,8.5213,1,0.0,0.0,1,,,0,,,,0,19.207,26.4463,22.8266,2,34.6724,7,18,1,매우 높음
11230770,강남구,압구정동,2022,11230770.0,서울특별시,강남구,압구정동,2022.0,4143.0,655.0,421.0,326.0,96.0,905.0,411.0,10.0,100.0,114.0,1105.0,2022,N,11230770.0,압구정동,2022.0,23459,-1.86,-6.07,93.93,,2022,N,apartment,아파트,11680.0,신사동,2022.0,false,2420.0,1241.0,372.0,44290.0,51484.969999999994,340337.2,367061.902,33.626,보통,true,0.0,0.0,0.0,0.0,0.0,28.340000000000003,28.226,28.28,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 강남구 신사동,37.52223849129688,127.02957160687065,2022.0,N,5,1,1,2,1,4,5,10,411,0,0,411,0,0,0,8,8,3,0,5,0,0,0,429,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,30.05,99.3,28.52,57.28,2.33,95.8,0.0,1.86,53.79,3.0,보통,latest/static 생활시설,Y,10,10,947054,813033,1760087,134021,-134021,313699,53.81,46.19,7.61,ride_more_than_alight,61.0,6985,8,2,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,2,2,3038599,3250095,6288694,211496,211496,61.0,2,0,0,3.36,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,1,1,159832,4439.7778,4439.7778,-0.7333,-0.7333,5095,36.0,0.0,128.0,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,13940052.59,206661.26999999955,matched,,32.1311,40.7544,36.0342,31.405,4.1667,28.8983,5,43.7863,75.0221,60.4403,60.4403,,59.9222,4,9.6689,12.0567,81.9292,44.5625,37.0543,4,50.922,50.922,1,6.355,6.355,1,33.7654,33.7654,1,8.3041,8.3041,1,,,,0,35.045,58.2287,46.6368,2,33.9823,8,19,1,매우 높음
11230780,강남구,청담동,2022,11230780.0,서울특별시,강남구,청담동,2022.0,4539.0,1066.0,330.0,253.0,223.0,933.0,500.0,11.0,236.0,128.0,859.0,2022,N,11230780.0,청담동,2022.0,23411,-2.32,-6.56,93.44,,2022,N,apartment,아파트,11680.0,청담동,2022.0,false,1817.0,821.0,121.0,44227.375,54159.2675,340875.0,419616.33,33.9425,보통,true,0.0,0.0,0.0,0.0,0.0,24.265,27.35,25.8075,법정동 대표주소 지오코딩 후 행정동 공간조인,서울특별시 강남구 청담동,37.52299041753568,127.052258374192,2022.0,N,7,3,2,1,1,4,7,14,350,0,0,350,2,2,2,4,4,1,1,2,0,0,0,370,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,57.63,98.83,96.71,29.11,3.78,94.59,0.54,1.08,70.57,1.0,매우 풍부,latest/static 생활시설,Y,45,45,1725585,1641425,3367010,84160,-84160,1082492,51.25,48.75,2.5,ride_more_than_alight,61.0,16862,23,22,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,0,0,0,,,,,0,,,,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,11619633.5,97100.25999999978,matched,,35.236,31.6568,37.1743,35.2617,4.5833,28.7824,5,43.6966,74.6529,60.1192,60.1192,,59.647,4,3.0199,9.0058,81.6514,53.4171,36.7735,4,70.7565,70.7565,1,12.1569,12.1569,1,0.0,0.0,1,,,0,,,,0,28.9258,43.8612,36.3935,2,34.93,7,18,1,매우 높음
11230790,강남구,대치2동,2022,11230790.0,서울특별시,강남구,대치2동,2022.0,3162.0,958.0,472.0,78.0,188.0,445.0,154.0,28.0,175.0,103.0,561.0,2022,N,11230790.0,대치2동,2022.0,34482,1.68,-2.6,97.4,,2022,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,2,2,1,5,6,17,101,0,0,101,2,2,2,2,2,2,0,0,0,0,0,122,N,경찰·소방은 행정동 단위 자료 미확정으로 생활시설 통합지표에서 제외,71.71,90.85,96.71,12.79,13.93,82.79,1.64,1.64,68.02,1.0,매우 풍부,latest/static 생활시설,Y,6,6,116271,162128,278399,-45857,45857,67467,41.76,58.24,-16.47,alight_more_than_ride,61.0,1387,2,4,0,2026-03-01,2026-04-30,2026.0,"교통카드 버스 정류장별 승하차 집계, 2026-03-01~2026-04-30",2026-03-01~2026-04-30,Y,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2026-03-01,2026-04-30,2026.0,서울 지하철 역별 승하차 순유입 자료를 행정동별로 집계,2026-03-01~2026-04-30,Y,1,1,18,4.5,4.5,-1.2797,-1.2797,14,4.0,1.0,3.0,2026-04-11,2026-05-17,2026.0,서울 SDOT 방문자 센서 포인트 자료를 행정동별로 집계,2026-04-11~2026-05-17,Y,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01,2026-05,2026.0,공동주택 에너지 사용/비용 기간 평균 자료를 행정동별로 집계,2024-01~2026-05,Y,해당 연도 데이터가 있는 지표 중심 + 단년/최신 기반 고정지표는 보조지표,13941226.0,165066.31000000052,matched,,24.4394,20.6361,17.3046,28.3747,11.6667,20.4843,5,64.3951,77.8634,62.7138,62.7138,,66.9215,4,,,,,,0,67.7423,67.7423,1,1.0052,1.0052,1,0.0,0.0,1,0.0084,0.0084,1,,,,0,35.0481,52.7741,43.9111,2,28.5818,7,15,3,다소 높음
